file_path,role,owner,loc,type_only_file,import_count,runtime_import_count,internal_outbound_count,open_platform_outbound_count,cross_module_outbound_count,inbound_consumer_count,test_consumer_count,cross_module_inbound_count,reverse_dependency_count,cycle_member,cycle_id,runtime_boundary_tokens,stable_entry_suggestion,phase27_target_suggestion,phase27_eligible,phase27_block_reason
src/modules/open-platform/tests/TenantPlanBindingApiRoute.test.ts,test,commercial_entitlement,412,no,9,8,1,7,3,0,0,0,0,no,,database；network,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantPlanBindingApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；high_import_count；no_exports
src/modules/open-platform/tests/TenantPlanBindingDomain.test.ts,test,commercial_entitlement,121,no,2,2,1,1,0,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantPlanBindingDomain.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/TenantPlanBindingRepository.test.ts,test,commercial_entitlement,443,no,5,4,1,3,0,0,0,0,0,no,,database,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantPlanBindingRepository.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/TenantPlanBindingService.test.ts,test,commercial_entitlement,397,no,2,2,1,1,0,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantPlanBindingService.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/TenantPlanChangeApiRoute.test.ts,test,commercial_entitlement,422,no,8,6,2,7,2,0,0,0,0,no,,database；network,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantPlanChangeApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/TenantPlanChangeDomain.test.ts,test,commercial_entitlement,158,no,3,2,2,2,0,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantPlanChangeDomain.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/TenantPlanChangeRepository.test.ts,test,commercial_entitlement,392,no,5,4,1,3,0,0,0,0,0,no,,database,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantPlanChangeRepository.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/TenantPlanChangeService.test.ts,test,commercial_entitlement,447,no,3,2,2,2,0,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantPlanChangeService.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/TrialDataResetService.test.ts,test,tenant_governance,66,no,3,3,1,2,0,0,0,0,0,no,,database,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/TrialDataResetService.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/VendorCatalog.test.ts,test,provider_config,80,no,4,4,1,1,0,0,0,0,0,no,,environment；network,src/modules/open-platform/provider_config/index.ts,src/modules/open-platform/domain/provider_config/VendorCatalog.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/VendorProviderConfig.test.ts,test,provider_config,482,no,9,7,4,6,1,0,0,0,0,no,,database；environment；network；credential_or_provider,src/modules/open-platform/provider_config/index.ts,src/modules/open-platform/domain/provider_config/VendorProviderConfig.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；high_import_count；no_exports
src/modules/open-platform/tests/VendorProviderSmoke.test.ts,test,provider_config,306,no,6,4,3,5,1,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/provider_config/index.ts,src/modules/open-platform/domain/provider_config/VendorProviderSmoke.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/WeComCustomerDataGovernanceApiRoute.test.ts,test,shared,227,no,5,4,1,4,2,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/WeComCustomerDataGovernanceApiRoute.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/WeComCustomerDataGovernanceDomain.test.ts,test,shared,183,no,2,2,1,1,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/WeComCustomerDataGovernanceDomain.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；no_exports
src/modules/open-platform/tests/WeComCustomerDataGovernancePanel.test.tsx,test,shared,192,no,5,5,2,3,1,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/WeComCustomerDataGovernancePanel.test.tsx,no,not_plain_ts；not_domain_or_contract；shared_owner；runtime_boundary；cross_module_outbound；no_exports
