current_path,route_url,family_key,domain,version_class,api_version,http_methods,method_count,dynamic_segment_count,pair_status,current_risk,primary_recommended_action,primary_status,governance_scope,auxiliary_marker,page_or_component_reference_count,runtime_code_reference_count,test_reference_file_count,script_reference_file_count,documentation_reference_file_count,page_or_component_reference_files,runtime_code_reference_files,test_reference_files,script_reference_files,documentation_reference_files,caller_evidence_types,evidence_confidence,external_unknown_assumption,compatibility_strategy,compatibility_reason,compatibility_window,retirement_gate,rollback_requirement,minimum_observability,migration_now,phase19_eligible,pilot_rank,pilot_selection_tier
src/app/api/institution/treatment-summaries/[summaryId]/route.ts,/api/institution/treatment-summaries/[summaryId],/api/institution/treatment-summaries/[summaryId],institution,unversioned,unversioned,PATCH,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,8,0,4,,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/TenantBusinessClient.test.ts；src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts；src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts；src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryDomain.test.ts；src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/devlog/2026-05-31.md；docs/roadmap/2026-05-30-clean-roadmap-from-rebuild-plan.md；docs/superpowers/plans/2026-06-02-phase18-treatment-summary-edit-v1.md；docs/superpowers/specs/2026-06-02-phase18-treatment-summary-edit-v1-design.md,documentation；external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/treatment-summaries/[summaryId]/void/route.ts,/api/institution/treatment-summaries/[summaryId]/void,/api/institution/treatment-summaries/[summaryId]/void,institution,unversioned,unversioned,POST,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,5,0,4,,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/TenantBusinessClient.test.ts；src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryDomain.test.ts；src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/devlog/2026-05-31.md；docs/roadmap/2026-05-30-clean-roadmap-from-rebuild-plan.md；docs/superpowers/plans/2026-06-02-phase19-treatment-summary-void-v1.md；docs/superpowers/specs/2026-06-02-phase19-treatment-summary-void-v1-design.md,documentation；external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/treatment-summaries/route.ts,/api/institution/treatment-summaries,/api/institution/treatment-summaries,institution,unversioned,unversioned,GET,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,9,0,6,,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/TenantBusinessClient.test.ts；src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts；src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts；src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryDomain.test.ts；src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx；src/modules/workspace/tests/V1ReadonlyDemoGateAcceptance.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/devlog/2026-05-31.md；docs/product/plans/2026-07-02-system-staging-acceptance-01.md；docs/roadmap/2026-05-30-clean-roadmap-from-rebuild-plan.md；docs/superpowers/plans/2026-05-31-phase14-treatment-summary-management-v1.md；docs/superpowers/plans/2026-07-17-institution-customer-center-technical-plan.md；docs/superpowers/specs/2026-05-31-phase14-treatment-summary-management-v1-design.md,documentation；external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-customer-contact-precheck/route.ts,/api/institution/wecom-customer-contact-precheck,/api/institution/wecom-customer-contact-precheck,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,0,,,src/modules/institution/tests/WeComCustomerContactPrecheckApiRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-customer-contact-readonly-proof-mock/route.ts,/api/institution/wecom-customer-contact-readonly-proof-mock,/api/institution/wecom-customer-contact-readonly-proof-mock,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,RUNTIME_BOUNDARY_CONFIRMED_KEEP_CURRENT,runtime_boundary_confirmed,auxiliary_marker,api_version_governance=review_required,0,0,1,0,0,,,src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,BLOCK_MANUAL_DECISION,存在非覆盖式辅助治理标记、重叠族语义差异或非路由支持文件，必须单独人工决策,not_defined_manual_decision_required,未完成行为、权限、租户隔离和错误响应等价性审核前禁止退役,保持所有现有入口和主治理结论不变,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-customer-contact-readonly-proof/route.ts,/api/institution/wecom-customer-contact-readonly-proof,/api/institution/wecom-customer-contact-readonly-proof,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,2,0,0,,,src/modules/institution/tests/WeComCustomerContactReadonlyProofApiRoute.test.ts；src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-customer-mapping/route.ts,/api/institution/wecom-customer-mapping,/api/institution/wecom-customer-mapping,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,3,0,1,,src/modules/institution/client/wecom-customer-mapping-client.ts,src/modules/institution/tests/WeComCustomerMappingApiRoute.test.ts；src/modules/institution/tests/WeComCustomerMappingClient.test.ts；src/modules/institution/tests/WeComCustomerMappingPanel.test.tsx,,docs/product/plans/v08-04f-eb-customer-mapping-closed-loop-01.md,documentation；external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-official-dry-run-config/evaluate/route.ts,/api/institution/wecom-official-dry-run-config/evaluate,/api/institution/wecom-official-dry-run-config/evaluate,institution,unversioned,unversioned,POST,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,0,0,0,,,,,,external_unknown_possible,no_repository_literal_evidence_external_unknown,possible_not_observable_from_repository,REQUIRE_OBSERVE_BEFORE_RETIRE,未发现仓库内字面量调用证据，但不能排除动态 URL、配置生成路径或仓库外客户端,no_retirement_before_minimum_observation,完成路径级观测并证明旧入口无有效流量后，再进入单独人工退役审核,不得先删除原入口；任何异常均继续保留当前路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-official-dry-run-config/route.ts,/api/institution/wecom-official-dry-run-config,/api/institution/wecom-official-dry-run-config,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,0,,,src/modules/institution/tests/WeComOfficialDryRunConfigApiRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-official-dry-run-snapshot/route.ts,/api/institution/wecom-official-dry-run-snapshot,/api/institution/wecom-official-dry-run-snapshot,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,1,,,src/modules/institution/tests/WeComDryRunSnapshotApiRoute.test.ts,,docs/implementation/v08-04f-fa-trusted-reachout-safety-foundation-01.md,documentation；external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-official-dry-run/evaluate/route.ts,/api/institution/wecom-official-dry-run/evaluate,/api/institution/wecom-official-dry-run/evaluate,institution,unversioned,unversioned,POST,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,0,,,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-official-dry-run/route.ts,/api/institution/wecom-official-dry-run,/api/institution/wecom-official-dry-run,institution,unversioned,unversioned,GET,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,3,0,0,,,src/modules/institution/tests/WeComDryRunSnapshotApiRoute.test.ts；src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts；src/modules/institution/tests/WeComOfficialDryRunConfigApiRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,yes,1,A_unversioned_tested_no_runtime_consumer
src/app/api/institution/wecom-official-internal-message-proof/route.ts,/api/institution/wecom-official-internal-message-proof,/api/institution/wecom-official-internal-message-proof,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,0,,,src/modules/institution/tests/WeComOfficialInternalMessageProofApiRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom-official-secret-precheck/route.ts,/api/institution/wecom-official-secret-precheck,/api/institution/wecom-official-secret-precheck,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,0,,,src/modules/institution/tests/WeComOfficialSecretPrecheckApiRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom/customer-mapping-candidates/route.ts,/api/institution/wecom/customer-mapping-candidates,/api/institution/wecom/customer-mapping-candidates,institution,unversioned,unversioned,GET,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,3,0,0,src/modules/institution/components/WeComCustomerMappingCandidatesReadonlyPanel.tsx,,src/modules/institution/tests/WeComCustomerMappingCandidatesApiRoute.test.ts；src/modules/institution/tests/WeComCustomerMappingCandidatesReadonlyPanel.test.tsx；src/modules/institution/tests/WeComCustomerMappingReadWriteBridge.test.ts,,,external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/route.ts,/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions,/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions,institution,unversioned,unversioned,POST,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,5,0,0,,src/modules/institution/client/wecom-customer-mapping-review-actions-client.ts,src/modules/institution/tests/WeComCustomerMappingCandidatesApiRoute.test.ts；src/modules/institution/tests/WeComCustomerMappingCandidatesReadonlyPanel.test.tsx；src/modules/institution/tests/WeComCustomerMappingReadWriteBridge.test.ts；src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts；src/modules/institution/tests/WeComCustomerMappingReviewActionsClient.test.ts,,,external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/wecom/external-contacts/route.ts,/api/institution/wecom/external-contacts,/api/institution/wecom/external-contacts,institution,unversioned,unversioned,GET,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,2,0,0,src/modules/institution/components/WeComExternalContactReadonlyPanel.tsx,,src/modules/institution/tests/WeComExternalContactReadonlyApiRoute.test.ts；src/modules/institution/tests/WeComExternalContactReadonlyPanel.test.tsx,,,external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/open-platform/ai-credit-metering-rules/[id]/route.ts,/api/open-platform/ai-credit-metering-rules/[id],/api/open-platform/ai-credit-metering-rules/[id],open-platform,unversioned,unversioned,PATCH,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,3,0,0,,src/modules/open-platform/client/platform-ai-credit-metering-rules-client.ts,src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts；src/modules/open-platform/tests/AiCreditMeteringRulesClient.test.ts；src/modules/open-platform/tests/OpenPlatformAiCreditMeteringRulesPanel.test.tsx,,,external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/open-platform/ai-credit-metering-rules/route.ts,/api/open-platform/ai-credit-metering-rules,/api/open-platform/ai-credit-metering-rules,open-platform,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,4,0,1,,src/modules/open-platform/client/platform-ai-credit-metering-rules-client.ts,src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts；src/modules/open-platform/tests/AiCreditMeteringRulesClient.test.ts；src/modules/open-platform/tests/OpenPlatformAiCreditMeteringRulesPanel.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/product/plans/2026-07-02-system-staging-acceptance-01.md,documentation；external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/open-platform/ai-usage-credits/route.ts,/api/open-platform/ai-usage-credits,/api/open-platform/ai-usage-credits,open-platform,unversioned,unversioned,GET,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,4,0,2,,src/modules/open-platform/client/platform-ai-usage-credits-client.ts,src/modules/open-platform/tests/AiUsageCreditsApiRoute.test.ts；src/modules/open-platform/tests/AiUsageCreditsClient.test.ts；src/modules/open-platform/tests/OpenPlatformAiReadonlyPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformAiUsageCreditsPanel.test.tsx,,docs/product/plans/2026-07-02-system-staging-acceptance-01.md；docs/product/plans/v06-ai-credits-institution-ui-design-03a.md,documentation；external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/open-platform/audit-events/route.ts,/api/open-platform/audit-events,/api/open-platform/audit-events,open-platform,unversioned,unversioned,GET,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,1,5,0,8,,src/modules/audit/client/open-platform-audit-events-client.ts,src/modules/audit/tests/OpenPlatformAuditEventsApiRoute.test.ts；src/modules/open-platform/tests/OpenPlatformAuditEventsPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformCommercialHealthClient.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/devlog/2026-05-31.md；docs/product/plans/2026-07-02-system-staging-acceptance-01.md；docs/roadmap/2026-05-30-clean-roadmap-from-rebuild-plan.md；docs/superpowers/plans/2026-05-31-phase11-platform-commercial-health-v1.md；docs/superpowers/plans/2026-05-31-phase8-audit-query-v1.md；docs/superpowers/specs/2026-05-31-phase11-platform-commercial-health-v1-design.md；docs/superpowers/specs/2026-05-31-phase8-audit-query-v1-design.md；docs/superpowers/specs/2026-05-31-phase9-platform-tenant-management-v1-design.md,documentation；external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/open-platform/tenants/route.ts,/api/open-platform/tenants,/api/open-platform/tenants,open-platform,unversioned,unversioned,GET,1,0,versioned_unversioned_overlap,high,API_VERSION_REVIEW,pending,primary_action,,0,1,4,0,11,,src/modules/open-platform/client/platform-tenant-management-client.ts,src/modules/open-platform/tests/OpenPlatformTenantManagementApiRoute.test.ts；src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformCommercialHealthClient.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/devlog/2026-05-31.md；docs/handoff/CURRENT_STATUS.md；docs/handoff/RELEASE_HISTORY.md；docs/product/plans/2026-07-02-system-staging-acceptance-01.md；docs/roadmap/2026-05-30-clean-roadmap-from-rebuild-plan.md；docs/superpowers/plans/2026-05-31-phase11-platform-commercial-health-v1.md；docs/superpowers/plans/2026-05-31-phase9-platform-tenant-management-v1.md；docs/superpowers/plans/2026-06-22-data-cleanup-real-tenant-user-plan.md；docs/superpowers/plans/2026-06-22-platform-tenant-management-v11-ui-implementation-plan.md；docs/superpowers/specs/2026-05-31-phase11-platform-commercial-health-v1-design.md；docs/superpowers/specs/2026-05-31-phase9-platform-tenant-management-v1-design.md,documentation；external_unknown_possible；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,BLOCK_MANUAL_DECISION,存在非覆盖式辅助治理标记、重叠族语义差异或非路由支持文件，必须单独人工决策,not_defined_manual_decision_required,未完成行为、权限、租户隔离和错误响应等价性审核前禁止退役,保持所有现有入口和主治理结论不变,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/open-platform/wecom/customer-data-governance/route.ts,/api/open-platform/wecom/customer-data-governance,/api/open-platform/wecom/customer-data-governance,open-platform,unversioned,unversioned,GET,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,2,0,0,src/modules/open-platform/components/WeComCustomerDataGovernancePanel.tsx,,src/modules/open-platform/tests/WeComCustomerDataGovernanceApiRoute.test.ts；src/modules/open-platform/tests/WeComCustomerDataGovernancePanel.test.tsx,,,external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/v1/institution/ai-models/route.ts,/api/v1/institution/ai-models,/api/institution/ai-models,institution,versioned,v1,GET,1,0,versioned_only,low,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,0,,,src/modules/institution/tests/InstitutionAiModelsRoute.test.ts,,,external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
