original_path,current_path,role,owner,loc,import_count,inbound_consumer_count,test_consumer_count,cross_module_outbound_count,cross_module_inbound_count,reverse_dependency_count,cycle_member,runtime_boundary_tokens,governance_category,classification_reason,recommended_action,stable_entry_suggestion
src/modules/institution/tests/HisConnectionRepository.test.ts,src/modules/institution/tests/HisConnectionRepository.test.ts,test,his,1737,6,0,0,2,0,0,no,database；environment,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/his/index.ts
src/modules/institution/tests/HisConnectionStatusService.test.ts,src/modules/institution/tests/HisConnectionStatusService.test.ts,test,his,500,8,0,0,3,0,0,no,database；environment；browser_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/his/index.ts
src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts,src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts,test,his,163,4,0,0,1,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/his/index.ts
src/modules/institution/tests/HisConnectionTestConnectionService.test.ts,src/modules/institution/tests/HisConnectionTestConnectionService.test.ts,test,his,583,7,0,0,3,0,0,no,database；environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/his/index.ts
src/modules/institution/tests/HisConnectionWriteInput.test.ts,src/modules/institution/tests/HisConnectionWriteInput.test.ts,test,his,335,2,0,0,0,0,0,no,environment；browser_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/his/index.ts
src/modules/institution/tests/HisConnectionWriteService.test.ts,src/modules/institution/tests/HisConnectionWriteService.test.ts,test,his,506,9,0,0,3,0,0,no,database；environment；browser_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/his/index.ts
src/modules/institution/tests/InstitutionAiCallApiRoute.test.ts,src/modules/institution/tests/InstitutionAiCallApiRoute.test.ts,test,shared,198,5,0,0,2,0,0,no,database；environment；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionAiCallCapabilityRoute.test.ts,src/modules/institution/tests/InstitutionAiCallCapabilityRoute.test.ts,test,shared,103,1,0,0,0,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionAiCallKeywordDerivation.test.ts,src/modules/institution/tests/InstitutionAiCallKeywordDerivation.test.ts,test,shared,43,2,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionAiCallMeteringService.test.ts,src/modules/institution/tests/InstitutionAiCallMeteringService.test.ts,test,shared,388,4,0,0,0,0,0,no,network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionAiCallService.test.ts,src/modules/institution/tests/InstitutionAiCallService.test.ts,test,shared,1155,3,0,0,0,0,0,no,environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionAiCallUsageRepository.test.ts,src/modules/institution/tests/InstitutionAiCallUsageRepository.test.ts,test,entitlement,259,7,0,0,2,0,0,no,database,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/entitlement/index.ts
src/modules/institution/tests/InstitutionAiModelsRoute.test.ts,src/modules/institution/tests/InstitutionAiModelsRoute.test.ts,test,ai,112,2,0,0,1,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/ai/index.ts
src/modules/institution/tests/InstitutionAiServiceUsageApiRoute.test.ts,src/modules/institution/tests/InstitutionAiServiceUsageApiRoute.test.ts,test,entitlement,181,5,0,0,1,0,0,no,database；network；react,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/entitlement/index.ts
src/modules/institution/tests/InstitutionAiServiceUsageService.test.ts,src/modules/institution/tests/InstitutionAiServiceUsageService.test.ts,test,entitlement,434,4,0,0,1,0,0,no,database,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/entitlement/index.ts
src/modules/institution/tests/InstitutionBusinessDomain.test.ts,src/modules/institution/tests/InstitutionBusinessDomain.test.ts,test,shared,35,4,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionBusinessShells.test.tsx,src/modules/institution/tests/InstitutionBusinessShells.test.tsx,test,shared,3040,9,0,0,0,0,0,no,environment；browser_runtime；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionCapabilityStatusEvaluator.test.ts,src/modules/institution/tests/InstitutionCapabilityStatusEvaluator.test.ts,test,shared,263,4,0,0,0,0,0,no,network；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionCapabilityStatusReader.test.ts,src/modules/institution/tests/InstitutionCapabilityStatusReader.test.ts,test,shared,579,5,0,0,1,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionConversationCapabilityOffRoute.test.tsx,src/modules/institution/tests/InstitutionConversationCapabilityOffRoute.test.tsx,test,conversation,157,3,0,0,1,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/conversation/index.ts
src/modules/institution/tests/InstitutionEntitlementUsageApiRoute.test.ts,src/modules/institution/tests/InstitutionEntitlementUsageApiRoute.test.ts,test,entitlement,120,4,0,0,1,0,0,no,database；environment；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/entitlement/index.ts
src/modules/institution/tests/InstitutionKnowledgeAnswerApiRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeAnswerApiRoute.test.ts,test,knowledge,193,1,0,0,0,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx,test,knowledge,1201,4,0,0,0,0,0,no,environment；browser_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeDownloadCapabilityRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeDownloadCapabilityRoute.test.ts,test,knowledge,168,3,0,0,0,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeItemsCapabilityRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeItemsCapabilityRoute.test.ts,test,knowledge,111,1,0,0,0,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeKeywordSearchService.test.ts,src/modules/institution/tests/InstitutionKnowledgeKeywordSearchService.test.ts,test,knowledge,598,4,0,0,3,0,0,no,environment,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts,test,knowledge,270,3,0,0,0,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyService.test.ts,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyService.test.ts,test,knowledge,383,4,0,0,1,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeQaCapabilityRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeQaCapabilityRoute.test.ts,test,knowledge,65,1,0,0,0,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeRagAnswerService.test.ts,src/modules/institution/tests/InstitutionKnowledgeRagAnswerService.test.ts,test,knowledge,564,6,0,0,2,0,0,no,environment,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx,src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx,test,knowledge,2053,4,0,0,0,0,0,no,database；environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeRetrievalCapabilityRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeRetrievalCapabilityRoute.test.ts,test,knowledge,92,1,0,0,0,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeSearchApiRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeSearchApiRoute.test.ts,test,knowledge,16,2,0,0,1,0,0,no,network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeSearchCapabilityRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeSearchCapabilityRoute.test.ts,test,knowledge,101,1,0,0,0,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeUploadApiRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeUploadApiRoute.test.ts,test,knowledge,160,4,0,0,1,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeUploadService.test.ts,src/modules/institution/tests/InstitutionKnowledgeUploadService.test.ts,test,knowledge,422,3,0,0,1,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionKnowledgeVectorSearchCapabilityRoute.test.ts,src/modules/institution/tests/InstitutionKnowledgeVectorSearchCapabilityRoute.test.ts,test,knowledge,78,1,0,0,0,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/InstitutionPageState.test.tsx,src/modules/institution/tests/InstitutionPageState.test.tsx,test,shared,88,5,0,0,0,0,0,no,environment,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionRagAnswerProvider.test.ts,src/modules/institution/tests/InstitutionRagAnswerProvider.test.ts,test,ai,175,2,0,0,0,0,0,no,environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/ai/index.ts
src/modules/institution/tests/InstitutionRouteShell.test.tsx,src/modules/institution/tests/InstitutionRouteShell.test.tsx,test,shared,665,6,0,0,2,0,0,no,browser_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/InstitutionServerRuntime.test.ts,src/modules/institution/tests/InstitutionServerRuntime.test.ts,test,shared,696,9,0,0,6,0,0,no,database,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/KnowledgeAiReadinessE2EAcceptance.test.ts,src/modules/institution/tests/KnowledgeAiReadinessE2EAcceptance.test.ts,test,knowledge,330,6,0,0,5,0,0,no,environment,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/KnowledgeManagementPlatformInstitutionE2EAcceptance.test.ts,src/modules/institution/tests/KnowledgeManagementPlatformInstitutionE2EAcceptance.test.ts,test,knowledge,280,4,0,0,2,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/knowledge/index.ts
src/modules/institution/tests/OpportunityPoolLegacyApiRoute.test.ts,src/modules/institution/tests/OpportunityPoolLegacyApiRoute.test.ts,test,opportunity,116,4,0,0,1,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/opportunity/index.ts
src/modules/institution/tests/OpportunityPoolShell.test.tsx,src/modules/institution/tests/OpportunityPoolShell.test.tsx,test,opportunity,37,3,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/opportunity/index.ts
src/modules/institution/tests/PackageAiQuotaContract.test.ts,src/modules/institution/tests/PackageAiQuotaContract.test.ts,test,entitlement,309,3,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/entitlement/index.ts
src/modules/institution/tests/PackageAiQuotaReadonlySource.test.ts,src/modules/institution/tests/PackageAiQuotaReadonlySource.test.ts,test,entitlement,309,3,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/entitlement/index.ts
src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts,test,shared,214,4,0,0,1,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/RealChannelPreflightDomain.test.ts,src/modules/institution/tests/RealChannelPreflightDomain.test.ts,test,shared,244,2,0,0,0,0,0,no,environment；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/StandardTreatmentEventMapper.test.ts,src/modules/institution/tests/StandardTreatmentEventMapper.test.ts,test,treatment,534,5,0,0,0,0,0,no,database；environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TenantBusinessApiRoutes.test.ts,src/modules/institution/tests/TenantBusinessApiRoutes.test.ts,test,shared,1017,8,0,0,4,0,0,no,database；environment；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TenantBusinessClient.test.ts,src/modules/institution/tests/TenantBusinessClient.test.ts,test,shared,912,2,0,0,0,0,0,no,environment；network；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TenantBusinessDomain.test.ts,src/modules/institution/tests/TenantBusinessDomain.test.ts,test,shared,370,5,0,0,1,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TenantBusinessRepository.test.ts,src/modules/institution/tests/TenantBusinessRepository.test.ts,test,shared,1219,6,0,0,2,0,0,no,database；environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TenantBusinessViewModels.test.ts,src/modules/institution/tests/TenantBusinessViewModels.test.ts,test,ai,258,5,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/ai/index.ts
src/modules/institution/tests/TenantBusinessWriteInput.test.ts,src/modules/institution/tests/TenantBusinessWriteInput.test.ts,test,shared,365,2,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TenantQuotaEnforcement.test.ts,src/modules/institution/tests/TenantQuotaEnforcement.test.ts,test,entitlement,485,4,0,0,2,0,0,no,database；environment,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/entitlement/index.ts
src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts,src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts,test,followup,514,6,0,0,3,0,0,no,database；environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/followup/index.ts
src/modules/institution/tests/TreatmentFollowUpSuggestionInput.test.ts,src/modules/institution/tests/TreatmentFollowUpSuggestionInput.test.ts,test,followup,181,3,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/followup/index.ts
src/modules/institution/tests/TreatmentFollowUpSuggestions.test.ts,src/modules/institution/tests/TreatmentFollowUpSuggestions.test.ts,test,followup,452,4,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/followup/index.ts
src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts,src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts,test,followup,132,3,0,0,1,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/followup/index.ts
src/modules/institution/tests/TreatmentPathTemplates.test.ts,src/modules/institution/tests/TreatmentPathTemplates.test.ts,test,treatment,265,4,0,0,0,0,0,no,network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts,src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts,test,treatment,274,6,0,0,3,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TreatmentSummaryCreateApiRoute.test.ts,src/modules/institution/tests/TreatmentSummaryCreateApiRoute.test.ts,test,treatment,165,4,0,0,1,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TreatmentSummaryDomain.test.ts,src/modules/institution/tests/TreatmentSummaryDomain.test.ts,test,treatment,265,4,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts,src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts,test,treatment,72,2,0,0,1,0,0,no,database；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx,src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx,test,treatment,1153,3,0,0,0,0,0,no,environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TreatmentSummaryQueryParser.test.ts,src/modules/institution/tests/TreatmentSummaryQueryParser.test.ts,test,treatment,132,2,0,0,0,0,0,no,environment,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TreatmentSummaryRepository.test.ts,src/modules/institution/tests/TreatmentSummaryRepository.test.ts,test,treatment,1020,6,0,0,2,0,0,no,database；environment,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TreatmentSummaryWriteInput.test.ts,src/modules/institution/tests/TreatmentSummaryWriteInput.test.ts,test,treatment,390,2,0,0,0,0,0,no,environment；network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/treatment/index.ts
src/modules/institution/tests/TrustedReachOutSafetyApiRoute.test.ts,src/modules/institution/tests/TrustedReachOutSafetyApiRoute.test.ts,test,shared,185,4,0,0,1,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TrustedReachOutSafetyClient.test.ts,src/modules/institution/tests/TrustedReachOutSafetyClient.test.ts,test,shared,49,2,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TrustedReachOutSafetyDomain.test.ts,src/modules/institution/tests/TrustedReachOutSafetyDomain.test.ts,test,shared,68,4,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TrustedReachOutSafetyPanel.test.tsx,src/modules/institution/tests/TrustedReachOutSafetyPanel.test.tsx,test,shared,72,3,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TrustedReachOutSafetyRepository.test.ts,src/modules/institution/tests/TrustedReachOutSafetyRepository.test.ts,test,shared,139,6,0,0,2,0,0,no,database；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TrustedReachOutSafetyService.test.ts,src/modules/institution/tests/TrustedReachOutSafetyService.test.ts,test,shared,271,2,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/TrustedReachOutSafetyTransaction.test.ts,src/modules/institution/tests/TrustedReachOutSafetyTransaction.test.ts,test,shared,77,2,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/shared/index.ts
src/modules/institution/tests/V1WeComOfficialDryRunCompatibilityApiRoute.test.ts,src/modules/institution/tests/V1WeComOfficialDryRunCompatibilityApiRoute.test.ts,test,wecom,143,5,0,0,2,0,0,no,network；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComAuthorizationDomain.test.ts,src/modules/institution/tests/WeComAuthorizationDomain.test.ts,test,wecom,184,2,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComControlledReachOutApiRoute.test.ts,src/modules/institution/tests/WeComControlledReachOutApiRoute.test.ts,test,wecom,201,4,0,0,1,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComControlledReachOutDomain.test.ts,src/modules/institution/tests/WeComControlledReachOutDomain.test.ts,test,wecom,167,5,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComControlledReachOutRepository.test.ts,src/modules/institution/tests/WeComControlledReachOutRepository.test.ts,test,wecom,254,5,0,0,2,0,0,no,database,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComControlledReachOutService.test.ts,src/modules/institution/tests/WeComControlledReachOutService.test.ts,test,wecom,365,6,0,0,1,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerBroadcastTaskApiRoute.test.ts,src/modules/institution/tests/WeComCustomerBroadcastTaskApiRoute.test.ts,test,wecom,192,4,0,0,1,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerBroadcastTaskOutcome.test.ts,src/modules/institution/tests/WeComCustomerBroadcastTaskOutcome.test.ts,test,wecom,474,8,0,0,1,0,0,no,database；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerBroadcastTaskProvider.test.ts,src/modules/institution/tests/WeComCustomerBroadcastTaskProvider.test.ts,test,wecom,248,6,0,0,0,0,0,no,network；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerBroadcastTaskRecipientResolver.test.ts,src/modules/institution/tests/WeComCustomerBroadcastTaskRecipientResolver.test.ts,test,wecom,195,6,0,0,1,0,0,no,database；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerContactDomain.test.ts,src/modules/institution/tests/WeComCustomerContactDomain.test.ts,test,wecom,215,3,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerContactPrecheckApiRoute.test.ts,src/modules/institution/tests/WeComCustomerContactPrecheckApiRoute.test.ts,test,wecom,145,4,0,0,1,0,0,no,network；next_runtime；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerContactPrecheckDomain.test.ts,src/modules/institution/tests/WeComCustomerContactPrecheckDomain.test.ts,test,wecom,165,3,0,0,0,0,0,no,environment；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerContactReadonlyProofApiRoute.test.ts,src/modules/institution/tests/WeComCustomerContactReadonlyProofApiRoute.test.ts,test,wecom,223,4,0,0,1,0,0,no,environment；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerContactReadonlyProofDomain.test.ts,src/modules/institution/tests/WeComCustomerContactReadonlyProofDomain.test.ts,test,wecom,245,3,0,0,0,0,0,no,environment；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts,src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts,test,wecom,174,3,0,0,1,0,0,no,environment；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerContactReadonlyProofMockDomain.test.ts,src/modules/institution/tests/WeComCustomerContactReadonlyProofMockDomain.test.ts,test,wecom,183,3,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingApiRoute.test.ts,src/modules/institution/tests/WeComCustomerMappingApiRoute.test.ts,test,wecom,122,4,0,0,1,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
