path,route_url,version_class,api_version,domain,family_key,http_methods,method_count,dynamic_segment_count,dynamic_segments,runtime_reference_file_count,test_reference_file_count,script_reference_file_count,runtime_reference_files,test_reference_files,script_reference_files,classification_scope,matrix_presence,current_category,current_recommended_action,current_recommended_target,current_risk,current_phase,current_manual_review_required,current_status,proposal_required,proposed_action,proposal_reason,move_now,migration_ready
src/app/api/open-platform/audit-events/route.ts,/api/open-platform/audit-events,unversioned,unversioned,open-platform,/api/open-platform/audit-events,GET,1,0,,1,5,0,src/modules/audit/client/open-platform-audit-events-client.ts,src/modules/audit/tests/OpenPlatformAuditEventsApiRoute.test.ts；src/modules/open-platform/tests/OpenPlatformAuditEventsPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformCommercialHealthClient.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,api-route,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/open-platform/tenants/route.ts,/api/open-platform/tenants,unversioned,unversioned,open-platform,/api/open-platform/tenants,GET,1,0,,1,4,0,src/modules/open-platform/client/platform-tenant-management-client.ts,src/modules/open-platform/tests/OpenPlatformTenantManagementApiRoute.test.ts；src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformCommercialHealthClient.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,api-route,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/open-platform/wecom/customer-data-governance/route.ts,/api/open-platform/wecom/customer-data-governance,unversioned,unversioned,open-platform,/api/open-platform/wecom/customer-data-governance,GET,1,0,,1,2,0,src/modules/open-platform/components/WeComCustomerDataGovernancePanel.tsx,src/modules/open-platform/tests/WeComCustomerDataGovernanceApiRoute.test.ts；src/modules/open-platform/tests/WeComCustomerDataGovernancePanel.test.tsx,,phase11_candidate,present,api-route,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/v1/institution/ai-models/route.ts,/api/v1/institution/ai-models,versioned,v1,institution,/api/institution/ai-models,GET,1,0,,0,1,0,,src/modules/institution/tests/InstitutionAiModelsRoute.test.ts,,phase12_gap,present,institution-app,KEEP_REVIEW,src/app/api/v1/institution/ai-models/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/knowledge-base/demo-readonly/route.ts,/api/v1/knowledge-base/demo-readonly,versioned,v1,knowledge-base,/api/knowledge-base/demo-readonly,GET,1,0,,1,4,0,src/modules/workspace/components/InstitutionWorkspace.tsx,src/modules/knowledge-base/tests/V1KnowledgeBaseDemoReadonlyApiRoute.test.ts；src/modules/knowledge-base/tests/V1KnowledgeBaseMvpE2EAcceptance.test.ts；src/modules/workspace/tests/V1ReadonlyDemoGateAcceptance.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase12_gap,present,api-route,RUNTIME_BOUNDARY_CONFIRMED_KEEP_CURRENT,src/app/api/v1/knowledge-base/demo-readonly/route.ts,high,8,yes,runtime_boundary_confirmed,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/knowledge-base/runtime/documents/route.ts,/api/v1/knowledge-base/runtime/documents,versioned,v1,knowledge-base,/api/knowledge-base/runtime/documents,GET,1,0,,0,1,0,,src/modules/knowledge-base/tests/V1KnowledgeBaseUploadParseChunkRuntime.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/knowledge-base/runtime/documents/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/knowledge-base/runtime/documents/upload/route.ts,/api/v1/knowledge-base/runtime/documents/upload,versioned,v1,knowledge-base,/api/knowledge-base/runtime/documents/upload,POST,1,0,,0,1,0,,src/modules/knowledge-base/tests/V1KnowledgeBaseUploadParseChunkRuntime.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/knowledge-base/runtime/documents/upload/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/knowledge-base/runtime/index-jobs/route.ts,/api/v1/knowledge-base/runtime/index-jobs,versioned,v1,knowledge-base,/api/knowledge-base/runtime/index-jobs,GET,1,0,,0,1,0,,src/modules/knowledge-base/tests/V1KnowledgeBaseEmbeddingVectorIndexRuntime.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/knowledge-base/runtime/index-jobs/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/knowledge-base/runtime/index-jobs/run/route.ts,/api/v1/knowledge-base/runtime/index-jobs/run,versioned,v1,knowledge-base,/api/knowledge-base/runtime/index-jobs/run,POST,1,0,,0,1,0,,src/modules/knowledge-base/tests/V1KnowledgeBaseEmbeddingVectorIndexRuntime.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/knowledge-base/runtime/index-jobs/run/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/knowledge-base/runtime/search/route.ts,/api/v1/knowledge-base/runtime/search,versioned,v1,knowledge-base,/api/knowledge-base/runtime/search,GET,1,0,,1,3,0,src/modules/workspace/components/InstitutionWorkspace.tsx,src/modules/knowledge-base/tests/V1KnowledgeBaseMvpE2EAcceptance.test.ts；src/modules/knowledge-base/tests/V1KnowledgeBaseSearchRuntime.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/knowledge-base/runtime/search/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/ai-model-config/route.ts,/api/v1/open-platform/ai-model-config,versioned,v1,open-platform,/api/open-platform/ai-model-config,GET；PUT,2,0,,1,3,0,src/modules/open-platform/components/OpenPlatformAiModelConfigPanel.tsx,src/modules/open-platform/tests/OpenPlatformAiModelConfigPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformAiModelConfigPersistence.test.ts；src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/ai-model-config/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/ai-model-config/sync/route.ts,/api/v1/open-platform/ai-model-config/sync,versioned,v1,open-platform,/api/open-platform/ai-model-config/sync,POST,1,0,,0,2,0,,src/modules/open-platform/tests/OpenPlatformAiModelConfigPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/ai-model-config/sync/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/ai-model-config/test/route.ts,/api/v1/open-platform/ai-model-config/test,versioned,v1,open-platform,/api/open-platform/ai-model-config/test,POST,1,0,,0,2,0,,src/modules/open-platform/tests/OpenPlatformAiModelConfigPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/ai-model-config/test/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/ai-readonly/route.ts,/api/v1/open-platform/ai-readonly,versioned,v1,open-platform,/api/open-platform/ai-readonly,GET,1,0,,0,1,0,,src/modules/open-platform/tests/OpenPlatformAiReadonlyContract.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/ai-readonly/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/ai-runtime/provider-config/route.ts,/api/v1/open-platform/ai-runtime/provider-config,versioned,v1,open-platform,/api/open-platform/ai-runtime/provider-config,GET；POST,2,0,,0,1,0,,src/modules/open-platform/tests/OpenPlatformAiProviderConfig.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/ai-runtime/provider-config/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/ai-runtime/smoke/route.ts,/api/v1/open-platform/ai-runtime/smoke,versioned,v1,open-platform,/api/open-platform/ai-runtime/smoke,POST,1,0,,0,1,0,,src/modules/open-platform/tests/OpenPlatformAiRuntimeSmoke.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/ai-runtime/smoke/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/ai-runtime/status/route.ts,/api/v1/open-platform/ai-runtime/status,versioned,v1,open-platform,/api/open-platform/ai-runtime/status,GET,1,0,,0,1,0,,src/modules/open-platform/tests/OpenPlatformAiRuntimeConfig.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/ai-runtime/status/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/ai-usage/route.ts,/api/v1/open-platform/ai-usage,versioned,v1,open-platform,/api/open-platform/ai-usage,GET,1,0,,1,2,0,src/modules/open-platform/components/OpenPlatformTenantManagementPanel.tsx,src/modules/institution/tests/InstitutionAiCallApiRoute.test.ts；src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/ai-usage/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/homepage-brand/assets/route.ts,/api/v1/open-platform/homepage-brand/assets,versioned,v1,open-platform,/api/open-platform/homepage-brand/assets,POST,1,0,,0,2,0,,src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts；src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/homepage-brand/assets/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/homepage-brand/draft/route.ts,/api/v1/open-platform/homepage-brand/draft,versioned,v1,open-platform,/api/open-platform/homepage-brand/draft,PUT,1,0,,0,2,0,,src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts；src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/homepage-brand/draft/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/homepage-brand/publish/route.ts,/api/v1/open-platform/homepage-brand/publish,versioned,v1,open-platform,/api/open-platform/homepage-brand/publish,POST,1,0,,0,2,0,,src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts；src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/homepage-brand/publish/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/homepage-brand/rollback/route.ts,/api/v1/open-platform/homepage-brand/rollback,versioned,v1,open-platform,/api/open-platform/homepage-brand/rollback,POST,1,0,,0,1,0,,src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/homepage-brand/rollback/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/homepage-brand/route.ts,/api/v1/open-platform/homepage-brand,versioned,v1,open-platform,/api/open-platform/homepage-brand,GET,1,0,,2,4,0,src/app/(marketing)/page.tsx；src/modules/open-platform/components/HomepageBrandPanel.tsx,src/modules/marketing/tests/MarketingPage.test.tsx；src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts；src/modules/open-platform/tests/HomepageBrandLocalRepository.test.ts；src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/homepage-brand/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/homepage-brand/versions/route.ts,/api/v1/open-platform/homepage-brand/versions,versioned,v1,open-platform,/api/open-platform/homepage-brand/versions,GET,1,0,,0,0,0,,,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/homepage-brand/versions/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/capabilities/route.ts,/api/v1/open-platform/knowledge-management/capabilities,versioned,v1,open-platform,/api/open-platform/knowledge-management/capabilities,GET,1,0,,0,2,0,,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/capabilities/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/directories/[directoryId]/route.ts,/api/v1/open-platform/knowledge-management/directories/[directoryId],versioned,v1,open-platform,/api/open-platform/knowledge-management/directories/[directoryId],DELETE；PATCH,2,1,directoryId,1,2,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/directories/[directoryId]/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/directories/reorder/route.ts,/api/v1/open-platform/knowledge-management/directories/reorder,versioned,v1,open-platform,/api/open-platform/knowledge-management/directories/reorder,PATCH,1,0,,1,2,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/directories/reorder/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/directories/route.ts,/api/v1/open-platform/knowledge-management/directories,versioned,v1,open-platform,/api/open-platform/knowledge-management/directories,POST,1,0,,1,2,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/directories/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/embeddings/route.ts,/api/v1/open-platform/knowledge-management/embeddings,versioned,v1,open-platform,/api/open-platform/knowledge-management/embeddings,POST,1,0,,1,3,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/embeddings/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/files/route.ts,/api/v1/open-platform/knowledge-management/files,versioned,v1,open-platform,/api/open-platform/knowledge-management/files,GET,1,0,,1,3,0,src/modules/open-platform/lib/platformKnowledgeManagementViewLoader.ts,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementApiContract.test.ts；src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/files/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route.ts,/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/download,versioned,v1,open-platform,/api/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/download,GET,1,2,knowledgeId；fileId,1,2,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route.ts,/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks,versioned,v1,open-platform,/api/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks,GET,1,2,knowledgeId；fileId,1,1,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route.ts,/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse,versioned,v1,open-platform,/api/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse,GET；POST,2,2,knowledgeId；fileId,1,1,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/route.ts,/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId],versioned,v1,open-platform,/api/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId],DELETE,1,2,knowledgeId；fileId,1,3,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/route.ts,/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files,versioned,v1,open-platform,/api/open-platform/knowledge-management/items/[knowledgeId]/files,GET；POST,2,1,knowledgeId,1,3,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/visibility/route.ts,/api/v1/open-platform/knowledge-management/items/[knowledgeId]/visibility,versioned,v1,open-platform,/api/open-platform/knowledge-management/items/[knowledgeId]/visibility,DELETE；POST,2,1,knowledgeId,0,1,0,,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/visibility/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/items/route.ts,/api/v1/open-platform/knowledge-management/items,versioned,v1,open-platform,/api/open-platform/knowledge-management/items,GET,1,0,,2,5,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx；src/modules/open-platform/lib/platformKnowledgeManagementViewLoader.ts,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementApiContract.test.ts；src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/items/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/qa/audits/route.ts,/api/v1/open-platform/knowledge-management/qa/audits,versioned,v1,open-platform,/api/open-platform/knowledge-management/qa/audits,GET,1,0,,1,2,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/qa/audits/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/qa/route.ts,/api/v1/open-platform/knowledge-management/qa,versioned,v1,open-platform,/api/open-platform/knowledge-management/qa,POST,1,0,,1,2,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/qa/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/route.ts,/api/v1/open-platform/knowledge-management,versioned,v1,open-platform,/api/open-platform/knowledge-management,GET,1,0,,2,9,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx；src/modules/open-platform/lib/platformKnowledgeManagementViewLoader.ts,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementApiContract.test.ts；src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/search/route.ts,/api/v1/open-platform/knowledge-management/search,versioned,v1,open-platform,/api/open-platform/knowledge-management/search,GET,1,0,,1,2,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/search/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/knowledge-management/vector-search/route.ts,/api/v1/open-platform/knowledge-management/vector-search,versioned,v1,open-platform,/api/open-platform/knowledge-management/vector-search,GET,1,0,,1,2,0,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/knowledge-management/vector-search/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/package-ai-quota/route.ts,/api/v1/open-platform/package-ai-quota,versioned,v1,open-platform,/api/open-platform/package-ai-quota,GET,1,0,,0,1,0,,src/modules/open-platform/tests/PackageAiQuotaReadonlyApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/package-ai-quota/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/plan-catalog/[planId]/versions/route.ts,/api/v1/open-platform/plan-catalog/[planId]/versions,versioned,v1,open-platform,/api/open-platform/plan-catalog/[planId]/versions,POST,1,1,planId,1,2,0,src/modules/open-platform/client/platform-plan-catalog-client.ts,src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts；src/modules/open-platform/tests/ProductPlanPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/plan-catalog/[planId]/versions/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
